id,commit_id,commit_url,owner,repo,sha,source_id,text_id,sentence_id,source,source_url,artifact_kind,artifact_number,class_name,text,sentence,run_labels,final_labels
42645850_5_10_1,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,5,10,1,ISSUE,https://github.com/spring-projects/spring-boot/issues/45377#issuecomment-5572425518,add_ref_issue_info_comment,45377.0,,"For consistency with the Servlet-based approach, we want the `SecurityWebFilterChain` for `/cloudfoundryapplication/**` to have an order of `-1`. If an application has an existing `SecurityWebFilterChain` that has both higher precedence and matches paths beneath `/cloudfoundryapplication`, it will be used to control access to `/cloudfoundryapplication`. This is a change from the current approach where the auto-configured chain that allows access to `/cloudfoundryapplication` would always be queried first.

At worst, this change in behavior will prevent access to `/cloudfoundryapplication` and can be addressed by changing the filter ordering. Given this risk, we could delay the fix until 4.2.0, however that would also leave people with firewall customization problems until November at the earliest. I'll discuss our preferred timing for fixing this with the team.","If an application has an existing `SecurityWebFilterChain` that has both higher precedence and matches paths beneath `/cloudfoundryapplication`, it will be used to control access to `/cloudfoundryapplication`.","['', '', '']",
42645850_5_10_2,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,5,10,2,ISSUE,https://github.com/spring-projects/spring-boot/issues/45377#issuecomment-5572425518,add_ref_issue_info_comment,45377.0,,"For consistency with the Servlet-based approach, we want the `SecurityWebFilterChain` for `/cloudfoundryapplication/**` to have an order of `-1`. If an application has an existing `SecurityWebFilterChain` that has both higher precedence and matches paths beneath `/cloudfoundryapplication`, it will be used to control access to `/cloudfoundryapplication`. This is a change from the current approach where the auto-configured chain that allows access to `/cloudfoundryapplication` would always be queried first.

At worst, this change in behavior will prevent access to `/cloudfoundryapplication` and can be addressed by changing the filter ordering. Given this risk, we could delay the fix until 4.2.0, however that would also leave people with firewall customization problems until November at the earliest. I'll discuss our preferred timing for fixing this with the team.",This is a change from the current approach where the auto-configured chain that allows access to `/cloudfoundryapplication` would always be queried first.,"['GOAL', 'GOAL', 'GOAL']",GOAL
42645850_5_10_3,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,5,10,3,ISSUE,https://github.com/spring-projects/spring-boot/issues/45377#issuecomment-5572425518,add_ref_issue_info_comment,45377.0,,"For consistency with the Servlet-based approach, we want the `SecurityWebFilterChain` for `/cloudfoundryapplication/**` to have an order of `-1`. If an application has an existing `SecurityWebFilterChain` that has both higher precedence and matches paths beneath `/cloudfoundryapplication`, it will be used to control access to `/cloudfoundryapplication`. This is a change from the current approach where the auto-configured chain that allows access to `/cloudfoundryapplication` would always be queried first.

At worst, this change in behavior will prevent access to `/cloudfoundryapplication` and can be addressed by changing the filter ordering. Given this risk, we could delay the fix until 4.2.0, however that would also leave people with firewall customization problems until November at the earliest. I'll discuss our preferred timing for fixing this with the team.","At worst, this change in behavior will prevent access to `/cloudfoundryapplication` and can be addressed by changing the filter ordering.","['', '', '']",
42645850_5_10_4,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,5,10,4,ISSUE,https://github.com/spring-projects/spring-boot/issues/45377#issuecomment-5572425518,add_ref_issue_info_comment,45377.0,,"For consistency with the Servlet-based approach, we want the `SecurityWebFilterChain` for `/cloudfoundryapplication/**` to have an order of `-1`. If an application has an existing `SecurityWebFilterChain` that has both higher precedence and matches paths beneath `/cloudfoundryapplication`, it will be used to control access to `/cloudfoundryapplication`. This is a change from the current approach where the auto-configured chain that allows access to `/cloudfoundryapplication` would always be queried first.

At worst, this change in behavior will prevent access to `/cloudfoundryapplication` and can be addressed by changing the filter ordering. Given this risk, we could delay the fix until 4.2.0, however that would also leave people with firewall customization problems until November at the earliest. I'll discuss our preferred timing for fixing this with the team.","Given this risk, we could delay the fix until 4.2.0, however that would also leave people with firewall customization problems until November at the earliest.","['ALTERNATIVES', 'ALTERNATIVES', 'ALTERNATIVES']",ALTERNATIVES
42645850_5_10_5,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,5,10,5,ISSUE,https://github.com/spring-projects/spring-boot/issues/45377#issuecomment-5572425518,add_ref_issue_info_comment,45377.0,,"For consistency with the Servlet-based approach, we want the `SecurityWebFilterChain` for `/cloudfoundryapplication/**` to have an order of `-1`. If an application has an existing `SecurityWebFilterChain` that has both higher precedence and matches paths beneath `/cloudfoundryapplication`, it will be used to control access to `/cloudfoundryapplication`. This is a change from the current approach where the auto-configured chain that allows access to `/cloudfoundryapplication` would always be queried first.

At worst, this change in behavior will prevent access to `/cloudfoundryapplication` and can be addressed by changing the filter ordering. Given this risk, we could delay the fix until 4.2.0, however that would also leave people with firewall customization problems until November at the earliest. I'll discuss our preferred timing for fixing this with the team.",I'll discuss our preferred timing for fixing this with the team.,"['', '', '']",
42645850_5_11_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,5,11,0,ISSUE,https://github.com/spring-projects/spring-boot/issues/45377#issuecomment-5572927990,add_ref_issue_info_comment,45377.0,,We're going to use highest precedence for the order. That's what was used on the servlet side prior to it switching from ignoring to permitting all.,We're going to use highest precedence for the order.,"['GOAL', 'GOAL', 'GOAL']",GOAL
42645850_5_11_1,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,5,11,1,ISSUE,https://github.com/spring-projects/spring-boot/issues/45377#issuecomment-5572927990,add_ref_issue_info_comment,45377.0,,We're going to use highest precedence for the order. That's what was used on the servlet side prior to it switching from ignoring to permitting all.,That's what was used on the servlet side prior to it switching from ignoring to permitting all.,"['NEED', 'NEED', '']",NEED
42645850_6_1_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,1,0,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#title,pr_info_title,51549.0,,Custom Spring Security firewall is lost when using spring-boot-cloudfoundry and Actuator in a reactive web application,Custom Spring Security firewall is lost when using spring-boot-cloudfoundry and Actuator in a reactive web application,"['NEED', 'NEED', 'NEED']",NEED
42645850_6_2_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,0,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",Fixes #45377,"['', '', '']",
42645850_6_2_1,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,1,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.","['GOAL', 'NEED', 'NEED']",NEED
42645850_6_2_2,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,2,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",What was happening?,"['', '', '']",
42645850_6_2_3,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,3,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.","['', 'NEED', '']",
42645850_6_2_4,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,4,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall().,"['NEED', 'NEED', 'NEED']",NEED
42645850_6_2_5,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,5,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.","['NEED', 'NEED', 'NEED']",NEED
42645850_6_2_6,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,6,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.,"['NEED', 'NEED', 'NEED']",NEED
42645850_6_2_7,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,7,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).","['NEED', 'NEED', 'NEED']",NEED
